date,etf,sector,mkt_cap,mkt_price,rel_norm_price_to_book
2015-04-15,XLU,Utilities,6552.146,44.55,0.8982604438528612
2015-04-15,XLV,Healthcare,14284.72,73.97,1.0053194394842573
2015-04-15,XLY,Consumer discretionary,11142.13,76.21,1.05028356453749
2015-04-16,XLB,Materials,2905.842,50.08,1.1223368935359654
2015-04-16,XLE,Energy,14478.36,82.51,0.8381966095369302
2015-04-16,XLF,Financials,17675.95,19.8579,0.9510819285446758
2015-04-16,XLI,Industrials,7996.212,56.48,1.0800623114299706
2015-04-16,XLK,Information technology,12775.04,42.05,0.9811253023476074
2015-04-16,XLP,Consumer staples,8137.226,49.52,1.0815248409568738
2015-04-16,XLU,Utilities,6505.069,44.26,0.8937563823009268
2015-04-16,XLV,Healthcare,14265.9,73.93,1.0058326828346589
2015-04-16,XLY,Consumer discretionary,10961.71,76.36,1.0540259727998442
2015-04-17,XLB,Materials,2879.151,49.62,1.124406068921418
2015-04-17,XLE,Energy,14332.12,81.91,0.8404523666116873
2015-04-17,XLF,Financials,17342.11,19.594,0.9476153840030515
2015-04-17,XLI,Industrials,7832.981,55.8,1.0784054162711891
2015-04-17,XLK,Information technology,12557.37,41.47,0.9765534846209192
2015-04-17,XLP,Consumer staples,8034.654,49.06,1.0827875131655464
2015-04-17,XLU,Utilities,6426.428,44.1,0.9009179346185247
2015-04-17,XLV,Healthcare,13995.83,73.29,1.0081622862598472
2015-04-17,XLY,Consumer discretionary,10776.92,75.23,1.048444559302351
2015-04-20,XLB,Materials,2922.531,49.98,1.1218328707567786
2015-04-20,XLE,Energy,14596.02,82.22,0.836681102692353
2015-04-20,XLF,Financials,17298.89,19.6752,0.943451439332079
2015-04-20,XLI,Industrials,7845.195,56.45,1.0808481657744535
2015-04-20,XLK,Information technology,12696.43,42.18,0.986490251774168
2015-04-20,XLP,Consumer staples,8030.496,49.23,1.0765715239018814
2015-04-20,XLU,Utilities,6533.796,44.76,0.9071998305877019
2015-04-20,XLV,Healthcare,14107.57,73.74,1.0041641509797987
2015-04-20,XLY,Consumer discretionary,10884.41,76.06,1.05039940032479
2015-04-21,XLB,Materials,2920.739,49.61,1.1152846016618467
2015-04-21,XLE,Energy,14510.72,81.35,0.83025162006585
2015-04-21,XLF,Financials,17168.61,19.5777,0.9407642241920596
2015-04-21,XLI,Industrials,7835.467,56.38,1.0812389505555464
2015-04-21,XLK,Information technology,12686.2,42.16,0.9890780823566926
2015-04-21,XLP,Consumer staples,8087.099,49.32,1.0812284323867294
2015-04-21,XLU,Utilities,6490.933,44.36,0.9007320198508828
2015-04-21,XLV,Healthcare,14149.35,74.23,1.0149256768440926
2015-04-21,XLY,Consumer discretionary,10907.28,76.14,1.0545369484065368
2015-04-22,XLB,Materials,2889.344,49.71,1.113011144834929
2015-04-22,XLE,Energy,14582.48,81.89,0.832571524239244
2015-04-22,XLF,Financials,17290.88,19.7158,0.9437353201114704
2015-04-22,XLI,Industrials,7781.06,56.62,1.0815156106198367
2015-04-22,XLK,Information technology,12883.73,42.59,0.9967633252493224
2015-04-22,XLP,Consumer staples,8116.693,49.35,1.0774484823436834
2015-04-22,XLU,Utilities,6455.207,44.45,0.8995703589706795
2015-04-22,XLV,Healthcare,14242.86,74.35,1.0119299233938155
2015-04-22,XLY,Consumer discretionary,10909.69,76.21,1.051216028490439
2015-04-23,XLB,Materials,2819.648,49.84,1.1132636954878146
2015-04-23,XLE,Energy,14739.92,82.45,0.8366837474033673
2015-04-23,XLF,Financials,17319.37,19.7483,0.9427415145495656
2015-04-23,XLI,Industrials,7744.535,56.56,1.077167006315455
2015-04-23,XLK,Information technology,12986.47,42.76,0.9968436514685133
2015-04-23,XLP,Consumer staples,8022.34,49.18,1.0685084230930209
2015-04-23,XLU,Utilities,6455.753,44.7,0.9041108047419104
2015-04-23,XLV,Healthcare,14106.19,74.63,1.0138625493743312
2015-04-23,XLY,Consumer discretionary,10937.28,76.59,1.0541639123027473
2015-04-24,XLB,Materials,2855.974,50.26,1.124649643829755
2015-04-24,XLE,Energy,14664.09,81.98,0.8318255551760029
2015-04-24,XLF,Financials,17320.02,19.7158,0.9410000840490795
2015-04-24,XLI,Industrials,7601.848,56.32,1.0731050363086176
2015-04-24,XLK,Information technology,13098.84,43.13,1.0092250733144659
2015-04-24,XLP,Consumer staples,7994.457,49.19,1.0689696452006656
2015-04-24,XLU,Utilities,6511.713,45.15,0.9153167551813375
2015-04-24,XLV,Healthcare,14172.41,74.39,0.9726826260959637
2015-04-24,XLY,Consumer discretionary,11097.44,77.63,1.071087704524878
2015-04-27,XLB,Materials,2870.837,50.7,1.1409593677990795
2015-04-27,XLE,Energy,14615.24,81.89,0.835203140274836
2015-04-27,XLF,Financials,17240.09,19.6427,0.9419009292352616
2015-04-27,XLI,Industrials,7461.214,56.3,1.07730555751209
2015-04-27,XLK,Information technology,13301.8,43.25,1.015627957821321
2015-04-27,XLP,Consumer staples,7852.736,48.92,1.0672809564294983
2015-04-27,XLU,Utilities,6427.141,44.61,0.9070816607391575
2015-04-27,XLV,Healthcare,13696.1,73.04,0.9576611574642874
2015-04-27,XLY,Consumer discretionary,11019.47,76.95,1.0654306672438236
2015-04-28,XLB,Materials,2874.801,50.77,1.1382356252589214
2015-04-28,XLE,Energy,14680.18,82.3,0.8380704971472119
2015-04-28,XLF,Financials,17286.34,19.7564,0.9454321707616298
2015-04-28,XLI,Industrials,7680.326,56.4,1.0773941236138773
2015-04-28,XLK,Information technology,13360.04,43.39,1.01474222613589
2015-04-28,XLP,Consumer staples,7860.762,48.97,1.0648697089662085
2015-04-28,XLU,Utilities,6488.97,44.93,0.9120907684775013
2015-04-28,XLV,Healthcare,13745.25,73.4,0.9590570579026088
2015-04-28,XLY,Consumer discretionary,10919.46,76.68,1.0580734092457713
2015-04-29,XLB,Materials,2868.028,50.74,1.1426825580733313
2015-04-29,XLE,Energy,14810.93,82.94,0.8480652940322825
2015-04-29,XLF,Financials,17304.77,19.7483,0.9488715865034832
2015-04-29,XLI,Industrials,7689.899,56.12,1.0751697130666926
2015-04-29,XLK,Information technology,13288.9,43.18,1.0130796161967106
2015-04-29,XLP,Consumer staples,7744.029,48.53,1.0593920695777586
2015-04-29,XLU,Utilities,6432.449,44.74,0.912370164451329
2015-04-29,XLV,Healthcare,13492.51,72.73,0.9540119530267307
2015-04-29,XLY,Consumer discretionary,10811.14,76.16,1.0539349223239243
2015-04-30,XLB,Materials,2849.94,50.42,1.1443051382454947
2015-04-30,XLE,Energy,14942.26,82.68,0.8535845066733224
2015-04-30,XLF,Financials,17322.81,19.594,0.9507159891884516
2015-04-30,XLI,Industrials,7619.975,55.63,1.075332181985868
2015-04-30,XLK,Information technology,13072.32,42.58,1.0047280981511268
2015-04-30,XLP,Consumer staples,7728.172,48.37,1.0726823974146091
2015-04-30,XLU,Utilities,6253.769,44.22,0.9089366189268926
2015-04-30,XLV,Healthcare,13184.78,71.709,0.9483215201541442
2015-04-30,XLY,Consumer discretionary,10735.67,75.31,1.0490689199772922
2015-05-01,XLB,Materials,2932.73,51.25,1.1522027302801723
2015-05-01,XLE,Energy,14914.45,82.87,0.8463231756132888
2015-05-01,XLF,Financials,17454.09,19.764499999999998,0.9472589384289254
2015-05-01,XLI,Industrials,7831.334,56.33,1.0761725444370507
2015-05-01,XLK,Information technology,13283.68,43.1,1.0087315865495166
2015-05-01,XLP,Consumer staples,7798.471,48.81,1.0695545817556615
2015-05-01,XLU,Utilities,6262.443,44.47,0.9037483144522829
2015-05-01,XLV,Healthcare,13319.7,72.68,0.9506380391859304
2015-05-01,XLY,Consumer discretionary,10849.56,76.35,1.053694119453595
2015-05-04,XLB,Materials,2947.718,51.11,1.1447914335156695
2015-05-04,XLE,Energy,14665.87,82.66,0.8424178224330557
2015-05-04,XLF,Financials,17706.08,19.9594,0.9552964132536249
2015-05-04,XLI,Industrials,7807.174,56.42,1.0750016764107362
2015-05-04,XLK,Information technology,13306.79,43.14,1.0056691644831317
2015-05-04,XLP,Consumer staples,7780.327,48.88,1.0684403214446494
2015-05-04,XLU,Utilities,6313.395,44.8,0.9092189416995512
2015-05-04,XLV,Healthcare,13374.75,73.14,0.9545619370796846
2015-05-04,XLY,Consumer discretionary,10872.3,76.51,1.0525265782609805
2015-05-05,XLB,Materials,2921.847,50.53,1.1458510924782563
2015-05-05,XLE,Energy,14407.25,81.6395,0.8438455975861346
2015-05-05,XLF,Financials,17631.65,19.7807,0.9595114866038019
2015-05-05,XLI,Industrials,7752.102,55.66,1.074015243931587
2015-05-05,XLK,Information technology,12970.59,42.47,1.0018946597982563
2015-05-05,XLP,Consumer staples,7735.222,48.49,1.074458140888916
2015-05-05,XLU,Utilities,6108.961,43.8,0.8987587445420735
2015-05-05,XLV,Healthcare,13195.68,72.22,0.9551043906470656
2015-05-05,XLY,Consumer discretionary,10671.55,75.71,1.05474975424262
2015-05-06,XLB,Materials,2922.425,50.54,1.1499447579925521
2015-05-06,XLE,Energy,14460.65,81.32,0.8444424457110045
2015-05-06,XLF,Financials,17605.39,19.6833,0.9566772809193049
2015-05-06,XLI,Industrials,7761.832,55.63,1.0760632377828823
2015-05-06,XLK,Information technology,12837.49,42.11,0.9966293613555617
2015-05-06,XLP,Consumer staples,7766.446,48.64,1.081047461677745
2015-05-06,XLU,Utilities,6058.063,43.56,0.8965753386345293
2015-05-06,XLV,Healthcare,13205.67,71.94,0.953575275425109
2015-05-06,XLY,Consumer discretionary,10477.06,75.4,1.0535696632150862
2015-05-07,XLB,Materials,2851.392,50.76,1.1515514845567436
2015-05-07,XLE,Energy,14388.63,80.44,0.8313820922915004
2015-05-07,XLF,Financials,17630.0,19.8213,0.9601807156317334
2015-05-07,XLI,Industrials,7880.582,55.92,1.078575427650096
2015-05-07,XLK,Information technology,12895.93,42.42,1.000246239950139
2015-05-07,XLP,Consumer staples,7714.905,48.76,1.079069431146392
2015-05-07,XLU,Utilities,6169.941,43.72,0.8978465582840055
2015-05-07,XLV,Healthcare,13582.5,72.28,0.9550335563959064
2015-05-07,XLY,Consumer discretionary,10569.14,75.79,1.0551234478283114
2015-05-08,XLB,Materials,2904.629,51.57,1.1549733028707079
2015-05-08,XLE,Energy,14628.83,81.76,0.8342399521517686
2015-05-08,XLF,Financials,17838.22,20.1056,0.9609287723223506
2015-05-08,XLI,Industrials,7724.641,56.58,1.0769876102459948
2015-05-08,XLK,Information technology,13182.5,43.03,1.0027526070629031
2015-05-08,XLP,Consumer staples,7737.981,49.17,1.0757692946436022
2015-05-08,XLU,Utilities,6288.541,44.03,0.8927873832188916
2015-05-08,XLV,Healthcare,13699.53,73.45,0.9581979011615233
2015-05-08,XLY,Consumer discretionary,10739.55,76.6,1.0523437886756164
2015-05-11,XLB,Materials,2903.943,51.33,1.155424215587588
2015-05-11,XLE,Energy,14249.0,80.22,0.8208416026691917
2015-05-11,XLF,Financials,17938.67,20.0325,0.9633423371931454
2015-05-11,XLI,Industrials,7966.547,56.53,1.081889281065003
2015-05-11,XLK,Information technology,13104.4,42.81,1.002986806053186
2015-05-11,XLP,Consumer staples,7713.853,48.97,1.0748257653631936
2015-05-11,XLU,Utilities,6208.523,43.73,0.8918465929356838
2015-05-11,XLV,Healthcare,13920.11,73.49,0.9639760054627382
2015-05-11,XLY,Consumer discretionary,10699.51,76.26,1.0544385821923994
2015-05-12,XLB,Materials,2896.249,50.79,1.145700715382875
2015-05-12,XLE,Energy,14314.72,80.59,0.8280409226321492
2015-05-12,XLF,Financials,17633.57,19.9594,0.9627571596420434
2015-05-12,XLI,Industrials,7983.503,56.47,1.0848282658657025
2015-05-12,XLK,Information technology,12980.77,42.58,1.0006216681705187
2015-05-12,XLP,Consumer staples,7742.942,48.86,1.076970511335132
2015-05-12,XLU,Utilities,6186.136,43.68,0.8924209072475029
2015-05-12,XLV,Healthcare,13842.04,73.02,0.9620090875814687
2015-05-12,XLY,Consumer discretionary,10702.7,76.12,1.0557264830861564
2015-05-13,XLB,Materials,2918.193,50.73,1.1443173235558
2015-05-13,XLE,Energy,14193.02,80.38,0.827071723883411
2015-05-13,XLF,Financials,17694.84,19.9675,0.9649208956799387
2015-05-13,XLI,Industrials,7907.094,56.59,1.0888288695513015
2015-05-13,XLK,Information technology,13044.19,42.76,1.0078436654243652
2015-05-13,XLP,Consumer staples,7737.331,48.84,1.0784792624632675
2015-05-13,XLU,Utilities,6155.513,43.25,0.88405495955267
2015-05-13,XLV,Healthcare,13904.72,73.1,0.9635508616765132
2015-05-13,XLY,Consumer discretionary,10744.89,75.64,1.0502287061748434
2015-05-14,XLB,Materials,2961.495,51.26,1.1448452589466418
2015-05-14,XLE,Energy,14079.25,80.35,0.8185286489375418
2015-05-14,XLF,Financials,17743.99,20.1462,0.9634106225305624
2015-05-14,XLI,Industrials,8012.46,57.16,1.0874751451117741
2015-05-14,XLK,Information technology,13282.93,43.45,1.0158018613341206
2015-05-14,XLP,Consumer staples,7975.163,49.59,1.0844026867411316
2015-05-14,XLU,Utilities,6268.237,43.75,0.8846127063528572
2015-05-14,XLV,Healthcare,14178.35,74.11,0.9675592621163347
2015-05-14,XLY,Consumer discretionary,10709.61,75.98,1.0430162197255681
2015-05-15,XLB,Materials,2983.665,51.51,1.1467388414827677
2015-05-15,XLE,Energy,14054.65,80.67,0.8186898046606266
2015-05-15,XLF,Financials,17570.22,20.0568,0.9560603552721059
2015-05-15,XLI,Industrials,7956.908,57.11,1.0829962567864178
2015-05-15,XLK,Information technology,13205.48,43.31,1.0092418580917444
2015-05-15,XLP,Consumer staples,7834.232,49.75,1.0852770508241025
2015-05-15,XLU,Utilities,6298.936,44.32,0.8946621611436368
2015-05-15,XLV,Healthcare,14155.07,74.26,0.9670715174959531
2015-05-15,XLY,Consumer discretionary,10768.78,76.59,1.048758966410467
2015-05-18,XLB,Materials,2965.215,51.28,1.1393538983156069
2015-05-18,XLE,Energy,14034.55,80.74,0.8170080713037203
2015-05-18,XLF,Financials,17669.81,20.1705,0.9599532826666528
2015-05-18,XLI,Industrials,8078.091,57.22,1.0829102002352884
2015-05-18,XLK,Information technology,13317.38,43.52,1.0118623905277306
2015-05-18,XLP,Consumer staples,7756.967,49.59,1.0795646522178113
2015-05-18,XLU,Utilities,6323.097,44.49,0.8963506226561161
2015-05-18,XLV,Healthcare,14238.94,74.7,0.9708722642210258
2015-05-18,XLY,Consumer discretionary,10694.24,76.88,1.0512887800998632
2015-05-19,XLB,Materials,2950.759,51.03,1.1344979385459246
2015-05-19,XLE,Energy,13739.14,79.59,0.8074954385658248
2015-05-19,XLF,Financials,17931.77,20.2842,0.9682643677635392
2015-05-19,XLI,Industrials,8163.917,57.06,1.0812119696017362
2015-05-19,XLK,Information technology,13283.72,43.41,1.010610737653089
2015-05-19,XLP,Consumer staples,7776.2,49.46,1.077142966248221
2015-05-19,XLU,Utilities,6306.096,44.59,0.9000599408759502
2015-05-19,XLV,Healthcare,14313.16,75.05,0.9774400567290003
2015-05-19,XLY,Consumer discretionary,10660.71,76.86,1.052454055115775
2015-05-20,XLB,Materials,2949.024,51.0,1.1334825145766034
2015-05-20,XLE,Energy,13745.1,79.74,0.8101435808490531
2015-05-20,XLF,Financials,17976.18,20.2274,0.9654132264381236
2015-05-20,XLI,Industrials,7954.793,56.85,1.077805228911365
2015-05-20,XLK,Information technology,13418.88,43.44,1.0119142877821392
2015-05-20,XLP,Consumer staples,7692.283,49.35,1.0755312570331559
2015-05-20,XLU,Utilities,6416.481,44.66,0.9028073748187069
2015-05-20,XLV,Healthcare,14467.5,75.15,0.980045623102163
2015-05-20,XLY,Consumer discretionary,10533.07,76.77,1.0517449200936724
2015-05-21,XLB,Materials,2959.432,51.18,1.1353266628604644
2015-05-21,XLE,Energy,13801.94,80.49,0.8158121567796507
2015-05-21,XLF,Financials,17942.82,20.1786,0.960115071830602
2015-05-21,XLI,Industrials,8072.478,57.16,1.0807995185473553
2015-05-21,XLK,Information technology,13477.57,43.63,1.0131792926843786
2015-05-21,XLP,Consumer staples,7642.658,49.46,1.0742106041658805
2015-05-21,XLU,Utilities,6458.248,44.64,0.8998347156419646
2015-05-21,XLV,Healthcare,14529.56,75.16,0.9767265390075034
2015-05-21,XLY,Consumer discretionary,10551.11,77.07,1.052867400081415
2015-05-22,XLB,Materials,2955.963,51.12,1.1359648323854328
2015-05-22,XLE,Energy,13744.19,80.2,0.8143554325828778
2015-05-22,XLF,Financials,17971.17,20.1868,0.9617980613162316
2015-05-22,XLI,Industrials,7993.084,56.9,1.0782358202412843
2015-05-22,XLK,Information technology,13483.56,43.6,1.0162481760031932
2015-05-22,XLP,Consumer staples,7728.409,49.25,1.0715447183195703
2015-05-22,XLU,Utilities,6387.951,44.57,0.9005673829376877
2015-05-22,XLV,Healthcare,14472.26,74.98,0.9764849881220414
2015-05-22,XLY,Consumer discretionary,10533.32,76.94,1.0536550432005711
2015-05-26,XLB,Materials,2873.523,50.48,1.1332229427880616
2015-05-26,XLE,Energy,13475.25,78.93,0.8096109072067007
2015-05-26,XLF,Financials,17754.01,19.9594,0.9631199349674706
2015-05-26,XLI,Industrials,7872.221,56.28,1.0773456700930213
2015-05-26,XLK,Information technology,13288.73,42.97,1.011666871229757
2015-05-26,XLP,Consumer staples,7606.134,48.86,1.074598219944604
2015-05-26,XLU,Utilities,6332.318,44.29,0.9040934498473249
2015-05-26,XLV,Healthcare,14177.13,74.22,0.9770454839612511
2015-05-26,XLY,Consumer discretionary,10473.3,76.39,1.058259945972966
2015-05-27,XLB,Materials,2892.308,50.81,1.1321081527488317
2015-05-27,XLE,Energy,13431.65,78.79,0.8024743592084669
2015-05-27,XLF,Financials,18234.81,20.1786,0.9649333742462102
2015-05-27,XLI,Industrials,7967.889,56.64,1.075069059581525
2015-05-27,XLK,Information technology,13670.57,43.78,1.0239057528408781
2015-05-27,XLP,Consumer staples,7516.716,49.17,1.0723024010903892
2015-05-27,XLU,Utilities,6402.524,44.47,0.8999634340518474
2015-05-27,XLV,Healthcare,14525.35,75.08,0.9812230031529263
2015-05-27,XLY,Consumer discretionary,10401.38,76.96,1.0572877293049776
2015-05-28,XLB,Materials,2899.708,50.94,1.1352516583844916
2015-05-28,XLE,Energy,13378.8,78.48,0.8004485597024527
2015-05-28,XLF,Financials,18276.08,20.1543,0.964373876398755
2015-05-28,XLI,Industrials,7797.437,56.37,1.0705015784607774
2015-05-28,XLK,Information technology,13642.46,43.69,1.023283817813521
2015-05-28,XLP,Consumer staples,7476.555,49.1,1.0716644113358698
2015-05-28,XLU,Utilities,6405.779,44.57,0.9031524162085449
2015-05-28,XLV,Healthcare,14542.54,75.13,0.9856318045659991
2015-05-28,XLY,Consumer discretionary,10364.6,76.83,1.0549448580104244
2015-05-29,XLB,Materials,2896.107,50.61,1.1338441895664808
2015-05-29,XLE,Energy,13359.54,78.39,0.8055407177097216
2015-05-29,XLF,Financials,18080.88,19.9756,0.9606699553113965
2015-05-29,XLI,Industrials,7641.84,55.81,1.0654678257922134
2015-05-29,XLK,Information technology,13542.54,43.37,1.021499959792671
2015-05-29,XLP,Consumer staples,7407.396,48.79,1.071058235330384
2015-05-29,XLU,Utilities,6377.918,44.5,0.9075421344059925
2015-05-29,XLV,Healthcare,14442.06,74.94,0.9894978408106946
2015-05-29,XLY,Consumer discretionary,10239.69,76.3,1.0536783343300575
2015-06-01,XLB,Materials,2897.251,50.63,1.125178930138616
2015-06-01,XLE,Energy,13321.54,78.19,0.8031163923521322
2015-06-01,XLF,Financials,18080.8,19.9919,0.9616473741558161
2015-06-01,XLI,Industrials,7631.224,56.06,1.0714815260240074
2015-06-01,XLK,Information technology,13569.14,43.49,1.0235263500074603
2015-06-01,XLP,Consumer staples,7436.669,48.79,1.0686884360571283
2015-06-01,XLU,Utilities,6408.797,44.56,0.908164246311144
2015-06-01,XLV,Healthcare,14503.64,75.24,0.9922211821061117
2015-06-01,XLY,Consumer discretionary,10219.48,76.52,1.0546888971977095
2015-06-02,XLB,Materials,2868.314,50.79,1.13148757313889
2015-06-02,XLE,Energy,13484.4,78.73,0.8093168220315032
2015-06-02,XLF,Financials,18134.84,20.0243,0.9650356053098608
2015-06-02,XLI,Industrials,7674.282,56.17,1.0754676517306752
2015-06-02,XLK,Information technology,13558.42,43.4,1.022214530504462
2015-06-02,XLP,Consumer staples,7331.7,48.66,1.0669185450082541
2015-06-02,XLU,Utilities,6262.383,43.97,0.8927757541435258
2015-06-02,XLV,Healthcare,14424.13,74.75,0.9874756364514169
2015-06-02,XLY,Consumer discretionary,10307.37,76.69,1.0583270616035665
2015-06-03,XLB,Materials,2855.886,50.84,1.131566484383612
2015-06-03,XLE,Energy,13352.82,78.19,0.8035811623522908
2015-06-03,XLF,Financials,18427.3,20.1949,0.9717367543908381
2015-06-03,XLI,Industrials,7777.455,56.45,1.081114547801262
2015-06-03,XLK,Information technology,13573.49,43.49,1.0237313106609607
2015-06-03,XLP,Consumer staples,7288.275,48.63,1.0650012138247458
2015-06-03,XLU,Utilities,6009.523,43.32,0.8787007457095795
2015-06-03,XLV,Healthcare,14424.94,74.89,0.9880181127811754
2015-06-03,XLY,Consumer discretionary,10438.25,77.29,1.0663280757147278
2015-06-04,XLB,Materials,2794.55,50.24,1.125998639649391
2015-06-04,XLE,Energy,13129.38,77.13,0.8006722659174317
2015-06-04,XLF,Financials,18319.76,20.0162,0.972613750182515
2015-06-04,XLI,Industrials,7715.775,55.82,1.0777149187390545
2015-06-04,XLK,Information technology,13480.96,43.09,1.0233275746210246
2015-06-04,XLP,Consumer staples,7182.712,48.28,1.0652438052343798
2015-06-04,XLU,Utilities,6029.319,43.26,0.8850825583108147
2015-06-04,XLV,Healthcare,14283.87,74.37,0.9903647842150638
2015-06-04,XLY,Consumer discretionary,10379.32,76.74,1.0685292039647007
2015-06-05,XLB,Materials,2781.756,50.01,1.124190866092836
2015-06-05,XLE,Energy,13248.48,77.67,0.8091248401870412
2015-06-05,XLF,Financials,18665.51,20.1299,0.9814959304231812
2015-06-05,XLI,Industrials,7671.03,55.86,1.0821542724248139
2015-06-05,XLK,Information technology,13426.43,42.95,1.023974030529041
2015-06-05,XLP,Consumer staples,7120.511,47.59,1.052478405523936
2015-06-05,XLU,Utilities,6069.401,42.72,0.8751178076751701
2015-06-05,XLV,Healthcare,14266.96,74.34,0.9926339240404143
2015-06-05,XLY,Consumer discretionary,10307.47,76.52,1.0680797217290956
2015-06-08,XLB,Materials,2759.286,49.83,1.127241143192111
2015-06-08,XLE,Energy,13046.0,77.23,0.8103163786953822
2015-06-08,XLF,Financials,18610.47,20.0081,0.9811016916846693
2015-06-08,XLI,Industrials,7589.774,55.45,1.0802184083216007
2015-06-08,XLK,Information technology,13301.86,42.47,1.0167109248350321
2015-06-08,XLP,Consumer staples,7024.757,47.57,1.0583946249999872
2015-06-08,XLU,Utilities,6012.648,42.47,0.8748583072616203
2015-06-08,XLV,Healthcare,14232.94,73.97,0.9940242995671871
2015-06-08,XLY,Consumer discretionary,10196.74,75.98,1.0664026504792121
2015-06-09,XLB,Materials,2711.088,49.86,1.127419536678197
2015-06-09,XLE,Energy,13125.39,77.22,0.8097624529114578
2015-06-09,XLF,Financials,18686.66,20.0568,0.9837666403065862
2015-06-09,XLI,Industrials,7538.509,55.44,1.079481825681991
2015-06-09,XLK,Information technology,13251.47,42.37,1.0140395430455142
2015-06-09,XLP,Consumer staples,6972.682,47.8,1.0636442723926707
2015-06-09,XLU,Utilities,5945.528,42.37,0.8731055941004968
2015-06-09,XLV,Healthcare,14192.11,73.95,0.9937303031559659
2015-06-09,XLY,Consumer discretionary,10102.52,75.9,1.0644072239804596
2015-06-10,XLB,Materials,2739.362,50.38,1.1264719878513791
2015-06-10,XLE,Energy,13341.59,78.17,0.8108636665082462
2015-06-10,XLF,Financials,19394.84,20.341,0.9873576082562283
2015-06-10,XLI,Industrials,7644.091,55.99,1.0784075462637346
2015-06-10,XLK,Information technology,13515.98,43.03,1.0197117614891926
2015-06-10,XLP,Consumer staples,7079.857,48.27,1.0620576774050594
2015-06-10,XLU,Utilities,5947.319,42.58,0.8669993651383314
2015-06-10,XLV,Healthcare,14422.9,74.86,0.9942413076436049
2015-06-10,XLY,Consumer discretionary,10237.01,76.68,1.0633055723815104
2015-06-11,XLB,Materials,2750.937,50.5,1.123014739640555
2015-06-11,XLE,Energy,13266.29,77.82,0.8062317992750659
2015-06-11,XLF,Financials,19621.9,20.4222,0.9884462822435723
2015-06-11,XLI,Industrials,7682.148,56.31,1.0816980018335371
2015-06-11,XLK,Information technology,13554.55,43.05,1.0169578597884081
2015-06-11,XLP,Consumer staples,7098.637,48.25,1.0582513746731723
2015-06-11,XLU,Utilities,5984.078,42.92,0.8724921359941509
2015-06-11,XLV,Healthcare,14494.78,75.37,0.9980455671143946
2015-06-11,XLY,Consumer discretionary,10271.72,76.94,1.064228826788311
2015-06-12,XLB,Materials,2694.435,50.2,1.1274172940162603
2015-06-12,XLE,Energy,13017.94,76.95,0.8048090407864832
2015-06-12,XLF,Financials,19745.17,20.3329,0.9947805002851298
2015-06-12,XLI,Industrials,7583.946,55.98,1.0869652732368487
2015-06-12,XLK,Information technology,13434.91,42.67,1.0145809192697977
2015-06-12,XLP,Consumer staples,7065.877,48.06,1.0411045091312159
2015-06-12,XLU,Utilities,5903.446,42.54,0.8733526828767328
2015-06-12,XLV,Healthcare,14375.48,74.44,0.9958908659478576
2015-06-12,XLY,Consumer discretionary,10247.97,76.59,1.0706096844108213
2015-06-15,XLB,Materials,2657.84,49.89,1.1240054061910651
2015-06-15,XLE,Energy,12945.26,76.77,0.8061639676734914
2015-06-15,XLF,Financials,19616.04,20.2436,0.994500540760935
2015-06-15,XLI,Industrials,7573.007,55.51,1.0818308135597008
2015-06-15,XLK,Information technology,13382.73,42.41,1.0124748558496275
2015-06-15,XLP,Consumer staples,6983.408,47.71,1.0437539709714425
2015-06-15,XLU,Utilities,5887.361,42.47,0.8754783061771568
2015-06-15,XLV,Healthcare,14411.49,74.53,1.0008509398354406
2015-06-15,XLY,Consumer discretionary,10188.37,76.23,1.07015250631259
2015-06-16,XLB,Materials,2666.676,50.15,1.1241435634084063
2015-06-16,XLE,Energy,13112.2,77.37,0.8087136387700977
2015-06-16,XLF,Financials,19642.22,20.3573,0.9940253040892961
2015-06-16,XLI,Industrials,7479.821,55.56,1.0757860082068942
2015-06-16,XLK,Information technology,13648.25,42.69,1.0128322834215766
2015-06-16,XLP,Consumer staples,7153.57,48.23,1.049452201224181
2015-06-16,XLU,Utilities,5959.89,42.67,0.874367247070722
2015-06-16,XLV,Healthcare,14441.84,74.9,0.9999966736446712
2015-06-16,XLY,Consumer discretionary,10265.19,76.69,1.069766616931882
2015-06-17,XLB,Materials,2677.843,50.36,1.1252586965957898
2015-06-17,XLE,Energy,13103.16,77.18,0.8052101377808544
2015-06-17,XLF,Financials,19393.36,20.3329,0.9892101664960906
2015-06-17,XLI,Industrials,7513.942,55.71,1.0748151095652811
2015-06-17,XLK,Information technology,13654.64,42.71,1.0120208815681428
2015-06-17,XLP,Consumer staples,7243.048,48.49,1.0524515157092837
2015-06-17,XLU,Utilities,6035.99,43.03,0.880596668716088
2015-06-17,XLV,Healthcare,14571.54,74.97,0.9978946770215862
2015-06-17,XLY,Consumer discretionary,10304.33,77.04,1.0716928824212473
2015-06-18,XLB,Materials,2730.644,50.78,1.123354845408046
2015-06-18,XLE,Energy,13225.79,77.13,0.7974766155541172
2015-06-18,XLF,Financials,19591.71,20.5197,0.9883272059184556
2015-06-18,XLI,Industrials,7656.997,56.27,1.0742636775652727
2015-06-18,XLK,Information technology,13700.72,43.09,1.010248605982332
2015-06-18,XLP,Consumer staples,7407.06,49.03,1.0536900286531092
2015-06-18,XLU,Utilities,6279.446,43.6,0.8842475206847249
